Date,Actual,Predicted,Error,Error_%
2024-09-26,226.0352020263672,217.02388,-9.011322021484375,-3.9866896574955604
2024-09-27,226.30343627929688,217.75964,-8.543792724609375,-3.775370301520691
2024-09-30,231.47943115234372,218.4906,-12.988830566406222,-5.611224505670171
2024-10-01,224.73376464843747,219.91936,-4.814407348632784,-2.142271481174272
2024-10-02,225.30003356933594,219.93352,-5.36651611328125,-2.3819419945313536
2024-10-03,224.19725036621094,219.72212,-4.475128173828125,-1.9960673766151495
2024-10-04,225.3198699951172,219.22948,-6.09039306640625,-2.7029986598777254
2024-10-07,220.24325561523438,218.95392,-1.289337158203125,-0.5854150469222998
2024-10-08,224.296630859375,217.88576,-6.4108734130859375,-2.858212086611902
2024-10-09,228.0419921875,217.4938,-10.548187255859375,-4.6255460034687275
2024-10-10,227.54527282714844,217.8878,-9.657470703125,-4.244197465908757
2024-10-11,226.0650177001953,218.4415,-7.6235198974609375,-3.372268728269651
2024-10-14,229.79052734375,218.79213,-10.998397827148438,-4.786271198505773
2024-10-15,232.32388305664062,219.62978,-12.694107055664062,-5.463969906429825
2024-10-16,230.26739501953125,220.87827,-9.389129638671875,-4.077489840832867
2024-10-17,230.6349639892578,221.69327,-8.941696166992188,-3.8769907269604884
2024-10-18,233.46636962890625,222.42271,-11.043655395507812,-4.730298163740522
2024-10-21,234.93670654296875,223.46248,-11.474227905273438,-4.88396558975975
2024-10-22,234.32078552246094,224.65343,-9.6673583984375,-4.125693918651886
2024-10-23,229.25404357910156,225.58154,-3.6725006103515625,-1.6019349334112865
2024-10-24,229.0653076171875,225.2727,-3.7926025390625,-1.655686135327255
2024-10-25,229.8998260498047,224.64046,-5.259368896484375,-2.2876785019163104
2024-10-28,231.8768310546875,224.12221,-7.7546234130859375,-3.3442855751539193
2024-10-29,232.14508056640625,224.09323,-8.051849365234375,-3.4684557370713285
2024-10-30,228.59837341308594,224.26772,-4.330657958984375,-1.8944395335476476
2024-10-31,224.4357147216797,223.7507,-0.6850128173828125,-0.30521560181822643
2024-11-01,221.4552764892578,222.35643,0.901153564453125,0.40692350109654646
2024-11-04,220.56112670898438,220.33412,-0.2270050048828125,-0.10292158381215127
2024-11-05,221.9917449951172,218.24861,-3.743133544921875,-1.6861588907300167
2024-11-06,221.26651000976562,216.76753,-4.4989776611328125,-2.033284504254281
2024-11-07,225.99546813964844,215.53871,-10.456756591796875,-4.626976230043416
2024-11-08,225.72691345214844,215.5934,-10.133514404296875,-4.489280542280159
2024-11-11,223.01174926757812,216.00757,-7.004180908203125,-3.1407228234415747
2024-11-12,223.01174926757812,215.99654,-7.0152130126953125,-3.14566969486356
2024-11-13,223.89691162109375,215.90468,-7.9922332763671875,-3.569604072919345
2024-11-14,226.98007202148438,215.95187,-11.0281982421875,-4.858663645654164
2024-11-15,223.777587890625,216.65709,-7.1204986572265625,-3.1819534406219554
2024-11-18,226.78115844726562,216.80818,-9.972976684570312,-4.397621368923985
2024-11-19,227.0397491455078,217.403,-9.636749267578125,-4.244520751915567
2024-11-20,227.75584411621094,218.07727,-9.678573608398438,-4.249539082501
2024-11-21,227.27845764160156,218.82483,-8.453628540039062,-3.719502775476285
2024-11-22,228.62110900878906,219.37073,-9.250381469726562,-4.046162451854323
2024-11-25,231.6048126220703,220.06615,-11.538665771484375,-4.982049224647597
2024-11-26,233.78292846679688,221.16267,-12.620254516601562,-5.398278907432696
2024-11-27,233.6536102294922,222.65009,-11.003524780273438,-4.709332233071805
2024-11-29,236.04058837890625,224.06497,-11.975616455078125,-5.073541180915106
2024-12-02,238.28829956054688,225.69292,-12.595382690429688,-5.285774716449859
2024-12-03,241.33168029785156,227.48405,-13.847625732421875,-5.7380057667236795
2024-12-04,241.68971252441406,229.50246,-12.187255859375,-5.042521558770904
2024-12-05,241.7195587158203,231.3924,-10.327163696289062,-4.2723740483203025
2024-12-06,241.52064514160156,233.03894,-8.481704711914062,-3.511792835325241
2024-12-09,245.40940856933594,234.33331,-11.076095581054688,-4.513313342640382
2024-12-10,246.4238739013672,235.82239,-10.601486206054688,-4.302134382603693
